sensor,date,recorded
ms_p4:sensor:, 4/2/2016 8:59:12 AM,0
ms_p4:sensor:, 4/2/2016 8:59:41 AM,255
ms_p4:sensor:, 4/2/2016 8:59:43 AM,0
ms_p4:sensor:, 4/2/2016 9:00:13 AM,255
ms_p4:sensor:, 4/2/2016 9:00:15 AM,0
ms_p4:sensor:, 4/2/2016 9:01:00 AM,255
ms_p4:sensor:, 4/2/2016 9:01:02 AM,0
ms_p4:sensor:, 4/2/2016 9:01:14 AM,255
ms_p4:sensor:, 4/2/2016 9:01:16 AM,0
ms_p4:sensor:, 4/2/2016 9:01:35 AM,255
ms_p4:sensor:, 4/2/2016 9:01:37 AM,0
ms_p4:sensor:, 4/2/2016 9:02:43 AM,255
ms_p4:sensor:, 4/2/2016 9:02:45 AM,0
ms_p4:sensor:, 4/2/2016 9:04:50 AM,255
ms_p4:sensor:, 4/2/2016 9:04:52 AM,0
ms_p4:sensor:, 4/2/2016 9:05:09 AM,255
ms_p4:sensor:, 4/2/2016 9:05:11 AM,0
ms_p4:sensor:, 4/2/2016 9:06:45 AM,255
ms_p4:sensor:, 4/2/2016 9:06:47 AM,0
ms_p4:sensor:, 4/2/2016 9:08:25 AM,255
ms_p4:sensor:, 4/2/2016 9:08:27 AM,0
ms_p4:sensor:, 4/2/2016 9:11:27 AM,255
ms_p4:sensor:, 4/2/2016 9:11:29 AM,0
ms_p4:sensor:, 4/2/2016 9:12:48 AM,255
ms_p4:sensor:, 4/2/2016 9:12:48 AM,0
ms_p4:sensor:, 4/2/2016 9:15:04 AM,255
ms_p4:sensor:, 4/2/2016 9:15:06 AM,0
ms_p4:sensor:, 4/2/2016 9:15:19 AM,255
ms_p4:sensor:, 4/2/2016 9:15:21 AM,0
ms_p4:sensor:, 4/2/2016 9:15:43 AM,255
ms_p4:sensor:, 4/2/2016 9:15:45 AM,0
ms_p4:sensor:, 4/2/2016 9:16:26 AM,255
ms_p4:sensor:, 4/2/2016 9:16:28 AM,0
ms_p4:sensor:, 4/2/2016 9:16:40 AM,255
ms_p4:sensor:, 4/2/2016 9:16:42 AM,0
ms_p4:sensor:, 4/2/2016 9:17:02 AM,255
ms_p4:sensor:, 4/2/2016 9:17:03 AM,0
ms_p4:sensor:, 4/2/2016 9:17:16 AM,255
ms_p4:sensor:, 4/2/2016 9:17:18 AM,0
ms_p4:sensor:, 4/2/2016 9:17:37 AM,255
ms_p4:sensor:, 4/2/2016 9:17:38 AM,0
ms_p4:sensor:, 4/2/2016 9:17:57 AM,255
ms_p4:sensor:, 4/2/2016 9:17:59 AM,0
ms_p4:sensor:, 4/2/2016 9:18:11 AM,255
ms_p4:sensor:, 4/2/2016 9:18:13 AM,0
ms_p4:sensor:, 4/2/2016 9:32:39 AM,255
ms_p4:sensor:, 4/2/2016 9:32:41 AM,0
ms_p4:sensor:, 4/2/2016 9:35:09 AM,255
ms_p4:sensor:, 4/2/2016 9:35:11 AM,0
ms_p4:sensor:, 4/2/2016 9:36:23 AM,255
ms_p4:sensor:, 4/2/2016 9:36:25 AM,0
ms_p4:sensor:, 4/2/2016 9:40:08 AM,255
ms_p4:sensor:, 4/2/2016 9:40:10 AM,0
ms_p4:sensor:, 4/2/2016 9:41:31 AM,255
ms_p4:sensor:, 4/2/2016 9:41:33 AM,0
ms_p4:sensor:, 4/2/2016 9:41:52 AM,255
ms_p4:sensor:, 4/2/2016 9:41:54 AM,0
ms_p4:sensor:, 4/2/2016 9:42:08 AM,255
ms_p4:sensor:, 4/2/2016 9:42:10 AM,0
ms_p4:sensor:, 4/2/2016 9:42:23 AM,255
ms_p4:sensor:, 4/2/2016 9:42:25 AM,0
ms_p4:sensor:, 4/2/2016 9:43:34 AM,255
ms_p4:sensor:, 4/2/2016 9:43:36 AM,0
ms_p4:sensor:, 4/2/2016 9:45:34 AM,255
ms_p4:sensor:, 4/2/2016 9:45:36 AM,0
ms_p4:sensor:, 4/2/2016 9:49:08 AM,255
ms_p4:sensor:, 4/2/2016 9:49:10 AM,0
ms_p4:sensor:, 4/2/2016 9:50:09 AM,255
ms_p4:sensor:, 4/2/2016 9:50:11 AM,0
ms_p4:sensor:, 4/2/2016 9:55:17 AM,255
ms_p4:sensor:, 4/2/2016 9:55:19 AM,0
ms_p4:sensor:, 4/2/2016 9:59:56 AM,255
ms_p4:sensor:, 4/2/2016 9:59:58 AM,0
ms_p4:sensor:, 4/2/2016 10:00:10 AM,255
ms_p4:sensor:, 4/2/2016 10:00:12 AM,0
ms_p4:sensor:, 4/2/2016 10:04:12 AM,255
ms_p4:sensor:, 4/2/2016 10:04:14 AM,0
ms_p4:sensor:, 4/2/2016 10:06:06 AM,255
ms_p4:sensor:, 4/2/2016 10:06:08 AM,0
ms_p4:sensor:, 4/2/2016 10:06:21 AM,255
ms_p4:sensor:, 4/2/2016 10:06:23 AM,0
ms_p4:sensor:, 4/2/2016 10:06:39 AM,255
ms_p4:sensor:, 4/2/2016 10:06:41 AM,0
ms_p4:sensor:, 4/2/2016 10:07:57 AM,255
ms_p4:sensor:, 4/2/2016 10:07:59 AM,0
ms_p4:sensor:, 4/2/2016 10:09:33 AM,255
ms_p4:sensor:, 4/2/2016 10:09:35 AM,0
ms_p4:sensor:, 4/2/2016 10:09:50 AM,255
ms_p4:sensor:, 4/2/2016 10:09:51 AM,0
ms_p4:sensor:, 4/2/2016 10:38:37 AM,255
ms_p4:sensor:, 4/2/2016 10:38:39 AM,0
ms_p4:sensor:, 4/2/2016 11:02:15 AM,255
ms_p4:sensor:, 4/2/2016 11:02:18 AM,0
ms_p4:sensor:, 4/2/2016 11:02:30 AM,255
ms_p4:sensor:, 4/2/2016 11:02:31 AM,0
ms_p4:sensor:, 4/2/2016 11:02:45 AM,255
ms_p4:sensor:, 4/2/2016 11:02:47 AM,0
ms_p4:sensor:, 4/2/2016 11:03:25 AM,255
ms_p4:sensor:, 4/2/2016 11:03:28 AM,0
ms_p4:sensor:, 4/2/2016 11:04:26 AM,255
ms_p4:sensor:, 4/2/2016 11:04:29 AM,0
ms_p4:sensor:, 4/2/2016 11:04:40 AM,255
ms_p4:sensor:, 4/2/2016 11:04:42 AM,0
ms_p4:sensor:, 4/2/2016 11:04:59 AM,255
ms_p4:sensor:, 4/2/2016 11:05:01 AM,0
ms_p4:sensor:, 4/2/2016 11:07:56 AM,255
ms_p4:sensor:, 4/2/2016 11:07:58 AM,0
ms_p4:sensor:, 4/2/2016 11:08:51 AM,255
ms_p4:sensor:, 4/2/2016 11:08:53 AM,0
ms_p4:sensor:, 4/2/2016 11:09:17 AM,255
ms_p4:sensor:, 4/2/2016 11:09:20 AM,0
ms_p4:sensor:, 4/2/2016 11:09:31 AM,255
ms_p4:sensor:, 4/2/2016 11:09:34 AM,0
ms_p4:sensor:, 4/2/2016 11:09:50 AM,255
ms_p4:sensor:, 4/2/2016 11:09:52 AM,0
ms_p4:sensor:, 4/2/2016 11:41:15 AM,255
ms_p4:sensor:, 4/2/2016 11:41:17 AM,0
ms_p4:sensor:, 4/2/2016 11:42:19 AM,255
ms_p4:sensor:, 4/2/2016 11:42:22 AM,0
ms_p4:sensor:, 4/2/2016 11:43:17 AM,255
ms_p4:sensor:, 4/2/2016 11:43:20 AM,0
ms_p4:sensor:, 4/2/2016 11:43:48 AM,255
ms_p4:sensor:, 4/2/2016 11:43:50 AM,0
ms_p4:sensor:, 4/2/2016 11:44:15 AM,255
ms_p4:sensor:, 4/2/2016 11:44:17 AM,0
ms_p4:sensor:, 4/2/2016 11:44:29 AM,255
ms_p4:sensor:, 4/2/2016 11:44:31 AM,0
ms_p4:sensor:, 4/2/2016 11:47:04 AM,255
ms_p4:sensor:, 4/2/2016 11:47:07 AM,0
ms_p4:sensor:, 4/2/2016 11:47:20 AM,255
ms_p4:sensor:, 4/2/2016 11:47:22 AM,0
ms_p4:sensor:, 4/2/2016 11:48:09 AM,255
ms_p4:sensor:, 4/2/2016 11:48:12 AM,0
ms_p4:sensor:, 4/2/2016 11:52:31 AM,255
ms_p4:sensor:, 4/2/2016 11:52:33 AM,0
ms_p4:sensor:, 4/2/2016 11:53:39 AM,255
ms_p4:sensor:, 4/2/2016 11:53:42 AM,0
ms_p4:sensor:, 4/2/2016 12:02:00 PM,255
ms_p4:sensor:, 4/2/2016 12:02:02 PM,0
ms_p4:sensor:, 4/2/2016 12:11:44 PM,255
ms_p4:sensor:, 4/2/2016 12:11:46 PM,0
ms_p4:sensor:, 4/2/2016 12:12:36 PM,255
ms_p4:sensor:, 4/2/2016 12:12:38 PM,0
ms_p4:sensor:, 4/2/2016 12:12:50 PM,255
ms_p4:sensor:, 4/2/2016 12:12:52 PM,0
ms_p4:sensor:, 4/2/2016 12:21:20 PM,255
ms_p4:sensor:, 4/2/2016 12:21:22 PM,0
ms_p4:sensor:, 4/2/2016 12:27:08 PM,255
ms_p4:sensor:, 4/2/2016 12:27:10 PM,0
ms_p4:sensor:, 4/2/2016 12:28:11 PM,255
ms_p4:sensor:, 4/2/2016 12:28:13 PM,0
ms_p4:sensor:, 4/2/2016 12:28:25 PM,255
ms_p4:sensor:, 4/2/2016 12:28:27 PM,0
ms_p4:sensor:, 4/2/2016 12:29:27 PM,255
ms_p4:sensor:, 4/2/2016 12:29:29 PM,0
ms_p4:sensor:, 4/2/2016 12:29:49 PM,255
ms_p4:sensor:, 4/2/2016 12:29:52 PM,0
ms_p4:sensor:, 4/2/2016 1:10:48 PM,255
ms_p4:sensor:, 4/2/2016 1:10:50 PM,0
ms_p4:sensor:, 4/2/2016 1:11:53 PM,255
ms_p4:sensor:, 4/2/2016 1:11:55 PM,0
ms_p4:sensor:, 4/2/2016 1:13:04 PM,255
ms_p4:sensor:, 4/2/2016 1:13:06 PM,0
ms_p4:sensor:, 4/2/2016 1:14:44 PM,255
ms_p4:sensor:, 4/2/2016 1:14:46 PM,0
ms_p4:sensor:, 4/2/2016 1:16:10 PM,255
ms_p4:sensor:, 4/2/2016 1:16:12 PM,0
ms_p4:sensor:, 4/2/2016 1:21:01 PM,255
ms_p4:sensor:, 4/2/2016 1:21:03 PM,0
ms_p4:sensor:, 4/2/2016 1:21:16 PM,255
ms_p4:sensor:, 4/2/2016 1:21:18 PM,0
ms_p4:sensor:, 4/2/2016 1:21:30 PM,255
ms_p4:sensor:, 4/2/2016 1:21:32 PM,0
ms_p4:sensor:, 4/2/2016 1:21:43 PM,255
ms_p4:sensor:, 4/2/2016 1:21:45 PM,0
ms_p4:sensor:, 4/2/2016 1:21:58 PM,255
ms_p4:sensor:, 4/2/2016 1:22:00 PM,0
ms_p4:sensor:, 4/2/2016 1:22:12 PM,255
ms_p4:sensor:, 4/2/2016 1:22:14 PM,0
ms_p4:sensor:, 4/2/2016 1:22:47 PM,255
ms_p4:sensor:, 4/2/2016 1:22:50 PM,0
ms_p4:sensor:, 4/2/2016 1:23:59 PM,255
ms_p4:sensor:, 4/2/2016 1:24:01 PM,0
ms_p4:sensor:, 4/2/2016 1:24:13 PM,255
ms_p4:sensor:, 4/2/2016 1:24:15 PM,0
ms_p4:sensor:, 4/2/2016 1:24:26 PM,255
ms_p4:sensor:, 4/2/2016 1:24:28 PM,0
ms_p4:sensor:, 4/2/2016 1:24:40 PM,255
ms_p4:sensor:, 4/2/2016 1:24:42 PM,0
ms_p4:sensor:, 4/2/2016 1:24:55 PM,255
ms_p4:sensor:, 4/2/2016 1:24:56 PM,0
ms_p4:sensor:, 4/2/2016 1:25:13 PM,255
ms_p4:sensor:, 4/2/2016 1:25:15 PM,0
ms_p4:sensor:, 4/2/2016 1:25:41 PM,255
ms_p4:sensor:, 4/2/2016 1:25:43 PM,0
ms_p4:sensor:, 4/2/2016 1:27:05 PM,255
ms_p4:sensor:, 4/2/2016 1:27:07 PM,0
ms_p4:sensor:, 4/2/2016 1:27:30 PM,255
ms_p4:sensor:, 4/2/2016 1:27:32 PM,0
ms_p4:sensor:, 4/2/2016 1:27:43 PM,255
ms_p4:sensor:, 4/2/2016 1:27:45 PM,0
ms_p4:sensor:, 4/2/2016 1:27:57 PM,255
ms_p4:sensor:, 4/2/2016 1:27:59 PM,0
ms_p4:sensor:, 4/2/2016 1:33:56 PM,255
ms_p4:sensor:, 4/2/2016 1:33:58 PM,0
ms_p4:sensor:, 4/2/2016 1:34:16 PM,255
ms_p4:sensor:, 4/2/2016 1:34:18 PM,0
ms_p4:sensor:, 4/2/2016 1:34:30 PM,255
ms_p4:sensor:, 4/2/2016 1:34:31 PM,0
ms_p4:sensor:, 4/2/2016 1:37:24 PM,255
ms_p4:sensor:, 4/2/2016 1:37:27 PM,0
ms_p4:sensor:, 4/2/2016 1:37:52 PM,255
ms_p4:sensor:, 4/2/2016 1:37:59 PM,0
ms_p4:sensor:, 4/2/2016 1:39:27 PM,255
ms_p4:sensor:, 4/2/2016 1:39:30 PM,0
ms_p4:sensor:, 4/2/2016 1:40:19 PM,255
ms_p4:sensor:, 4/2/2016 1:40:21 PM,0
ms_p4:sensor:, 4/2/2016 1:41:40 PM,255
ms_p4:sensor:, 4/2/2016 1:41:42 PM,0
ms_p4:sensor:, 4/2/2016 1:42:03 PM,255
ms_p4:sensor:, 4/2/2016 1:42:05 PM,0
ms_p4:sensor:, 4/2/2016 1:43:15 PM,255
ms_p4:sensor:, 4/2/2016 1:44:22 PM,0
ms_p4:sensor:, 4/2/2016 1:44:34 PM,255
ms_p4:sensor:, 4/2/2016 1:44:36 PM,0
ms_p4:sensor:, 4/2/2016 1:44:51 PM,255
ms_p4:sensor:, 4/2/2016 1:51:24 PM,0
ms_p4:sensor:, 4/2/2016 1:51:57 PM,255
ms_p4:sensor:, 4/2/2016 1:51:59 PM,0
ms_p4:sensor:, 4/2/2016 1:52:18 PM,255
ms_p4:sensor:, 4/2/2016 1:52:20 PM,0
ms_p4:sensor:, 4/2/2016 2:00:42 PM,255
ms_p4:sensor:, 4/2/2016 2:00:44 PM,0
ms_p4:sensor:, 4/2/2016 2:04:28 PM,255
ms_p4:sensor:, 4/2/2016 2:04:30 PM,0
ms_p4:sensor:, 4/2/2016 2:15:02 PM,255
ms_p4:sensor:, 4/2/2016 2:15:03 PM,0
ms_p4:sensor:, 4/2/2016 2:15:43 PM,255
ms_p4:sensor:, 4/2/2016 2:15:45 PM,0
ms_p4:sensor:, 4/2/2016 2:17:01 PM,255
ms_p4:sensor:, 4/2/2016 2:17:03 PM,0
ms_p4:sensor:, 4/2/2016 2:18:53 PM,255
ms_p4:sensor:, 4/2/2016 2:18:55 PM,0
ms_p4:sensor:, 4/2/2016 2:20:14 PM,255
ms_p4:sensor:, 4/2/2016 2:20:16 PM,0
ms_p4:sensor:, 4/2/2016 3:05:14 PM,255
ms_p4:sensor:, 4/2/2016 3:05:16 PM,0
ms_p4:sensor:, 4/2/2016 3:07:49 PM,255
ms_p4:sensor:, 4/2/2016 3:07:51 PM,0
ms_p4:sensor:, 4/2/2016 3:11:18 PM,255
ms_p4:sensor:, 4/2/2016 3:11:20 PM,0
ms_p4:sensor:, 4/2/2016 3:11:45 PM,255
ms_p4:sensor:, 4/2/2016 3:11:47 PM,0
ms_p4:sensor:, 4/2/2016 3:13:14 PM,255
ms_p4:sensor:, 4/2/2016 3:13:16 PM,0
ms_p4:sensor:, 4/2/2016 3:13:28 PM,255
ms_p4:sensor:, 4/2/2016 3:13:30 PM,0
ms_p4:sensor:, 4/2/2016 3:14:09 PM,255
ms_p4:sensor:, 4/2/2016 3:14:11 PM,0
ms_p4:sensor:, 4/2/2016 3:16:26 PM,255
ms_p4:sensor:, 4/2/2016 3:16:28 PM,0
ms_p4:sensor:, 4/2/2016 5:45:43 PM,255
ms_p4:sensor:, 4/2/2016 5:45:45 PM,0
ms_p4:sensor:, 4/2/2016 5:46:24 PM,255
ms_p4:sensor:, 4/2/2016 5:46:27 PM,0
ms_p4:sensor:, 4/2/2016 5:50:10 PM,255
ms_p4:sensor:, 4/2/2016 5:50:13 PM,0
ms_p4:sensor:, 4/2/2016 5:50:25 PM,255
ms_p4:sensor:, 4/2/2016 5:50:28 PM,0
ms_p4:sensor:, 4/2/2016 5:58:22 PM,255
ms_p4:sensor:, 4/2/2016 5:58:25 PM,0
ms_p4:sensor:, 4/2/2016 5:58:42 PM,255
ms_p4:sensor:, 4/2/2016 5:58:45 PM,0
ms_p4:sensor:, 4/2/2016 5:59:11 PM,255
ms_p4:sensor:, 4/2/2016 5:59:14 PM,0
ms_p4:sensor:, 4/2/2016 6:42:50 PM,255
ms_p4:sensor:, 4/2/2016 6:42:52 PM,0
ms_p4:sensor:, 4/2/2016 6:53:55 PM,255
ms_p4:sensor:, 4/2/2016 6:53:57 PM,0
ms_p4:sensor:, 4/2/2016 6:54:12 PM,255
ms_p4:sensor:, 4/2/2016 6:54:14 PM,0
ms_p4:sensor:, 4/2/2016 6:55:00 PM,255
ms_p4:sensor:, 4/2/2016 6:55:03 PM,0
ms_p4:sensor:, 4/2/2016 7:26:17 PM,255
ms_p4:sensor:, 4/2/2016 7:26:19 PM,0
ms_p4:sensor:, 4/2/2016 7:28:18 PM,255
ms_p4:sensor:, 4/2/2016 7:28:21 PM,0
ms_p4:sensor:, 4/2/2016 7:30:34 PM,255
ms_p4:sensor:, 4/2/2016 7:30:36 PM,0
ms_p4:sensor:, 4/2/2016 7:30:48 PM,255
ms_p4:sensor:, 4/2/2016 7:30:50 PM,0
ms_p4:sensor:, 4/2/2016 7:31:03 PM,255
ms_p4:sensor:, 4/2/2016 7:31:05 PM,0
ms_p4:sensor:, 4/2/2016 7:39:01 PM,255
ms_p4:sensor:, 4/2/2016 7:39:03 PM,0
ms_p4:sensor:, 4/2/2016 8:33:12 PM,255
ms_p4:sensor:, 4/2/2016 8:33:14 PM,0
ms_p4:sensor:, 4/2/2016 8:33:55 PM,255
ms_p4:sensor:, 4/2/2016 8:33:57 PM,0
ms_p4:sensor:, 4/2/2016 8:34:24 PM,255
ms_p4:sensor:, 4/2/2016 8:34:26 PM,0
ms_p4:sensor:, 4/2/2016 8:34:55 PM,255
ms_p4:sensor:, 4/2/2016 8:34:57 PM,0
ms_p4:sensor:, 4/2/2016 8:37:21 PM,255
ms_p4:sensor:, 4/2/2016 8:37:23 PM,0
ms_p4:sensor:, 4/2/2016 8:39:03 PM,255
ms_p4:sensor:, 4/2/2016 8:39:05 PM,0
ms_p4:sensor:, 4/2/2016 8:39:17 PM,255
ms_p4:sensor:, 4/2/2016 8:39:19 PM,0
ms_p4:sensor:, 4/2/2016 8:42:10 PM,255
ms_p4:sensor:, 4/2/2016 8:42:12 PM,0
ms_p4:sensor:, 4/2/2016 8:49:45 PM,255
ms_p4:sensor:, 4/2/2016 8:49:47 PM,0
ms_p4:sensor:, 4/2/2016 8:57:53 PM,255
ms_p4:sensor:, 4/2/2016 8:57:55 PM,0
ms_p4:sensor:, 4/2/2016 9:29:39 PM,255
ms_p4:sensor:, 4/2/2016 9:29:41 PM,0
ms_p4:sensor:, 4/2/2016 9:30:00 PM,255
ms_p4:sensor:, 4/2/2016 9:30:02 PM,0
ms_p4:sensor:, 4/2/2016 9:34:23 PM,255
ms_p4:sensor:, 4/2/2016 9:34:25 PM,0
ms_p4:sensor:, 4/2/2016 9:34:38 PM,255
ms_p4:sensor:, 4/2/2016 9:34:39 PM,0
ms_p4:sensor:, 4/2/2016 9:34:53 PM,255
ms_p4:sensor:, 4/2/2016 9:34:55 PM,0
ms_p4:sensor:, 4/2/2016 9:35:54 PM,255
ms_p4:sensor:, 4/2/2016 9:35:56 PM,0
ms_p4:sensor:, 4/2/2016 9:36:10 PM,255
ms_p4:sensor:, 4/2/2016 9:36:12 PM,0
ms_p4:sensor:, 4/2/2016 9:38:54 PM,255
ms_p4:sensor:, 4/2/2016 9:38:55 PM,0
ms_p4:sensor:, 4/2/2016 9:39:36 PM,255
ms_p4:sensor:, 4/2/2016 9:39:38 PM,0
ms_p4:sensor:, 4/2/2016 9:39:59 PM,255
ms_p4:sensor:, 4/2/2016 9:40:01 PM,0
ms_p4:sensor:, 4/2/2016 9:41:31 PM,255
ms_p4:sensor:, 4/2/2016 9:41:32 PM,0
ms_p4:sensor:, 4/2/2016 9:45:04 PM,255
ms_p4:sensor:, 4/2/2016 9:45:06 PM,0
ms_p4:sensor:, 4/2/2016 9:45:23 PM,255
ms_p4:sensor:, 4/2/2016 9:45:25 PM,0
ms_p4:sensor:, 4/2/2016 9:46:33 PM,255
ms_p4:sensor:, 4/2/2016 9:46:35 PM,0
ms_p4:sensor:, 4/2/2016 9:46:52 PM,255
ms_p4:sensor:, 4/2/2016 9:46:54 PM,0
ms_p4:sensor:, 4/2/2016 9:47:43 PM,255
ms_p4:sensor:, 4/2/2016 9:47:44 PM,0
ms_p4:sensor:, 4/2/2016 9:49:53 PM,255
ms_p4:sensor:, 4/2/2016 9:49:55 PM,0
ms_p4:sensor:, 4/2/2016 9:50:14 PM,255
ms_p4:sensor:, 4/2/2016 9:50:16 PM,0
ms_p4:sensor:, 4/2/2016 10:14:05 PM,255
ms_p4:sensor:, 4/2/2016 10:14:07 PM,0
ms_p4:sensor:, 4/2/2016 10:19:28 PM,255
ms_p4:sensor:, 4/2/2016 10:19:30 PM,0
ms_p4:sensor:, 4/2/2016 10:20:43 PM,255
ms_p4:sensor:, 4/2/2016 10:20:45 PM,0
ms_p4:sensor:, 4/2/2016 10:21:55 PM,255
ms_p4:sensor:, 4/2/2016 10:21:58 PM,0
ms_p4:sensor:, 4/3/2016 2:32:34 AM,255
ms_p4:sensor:, 4/3/2016 2:32:35 AM,0
ms_p4:sensor:, 4/3/2016 2:36:51 AM,255
ms_p4:sensor:, 4/3/2016 2:36:52 AM,0
ms_p4:sensor:, 4/3/2016 7:59:56 AM,255
ms_p4:sensor:, 4/3/2016 7:59:57 AM,0
ms_p4:sensor:, 4/3/2016 8:00:35 AM,255
ms_p4:sensor:, 4/3/2016 8:00:36 AM,0
ms_p4:sensor:, 4/3/2016 8:00:52 AM,255
ms_p4:sensor:, 4/3/2016 8:00:54 AM,0
ms_p4:sensor:, 4/3/2016 8:04:12 AM,255
ms_p4:sensor:, 4/3/2016 8:04:13 AM,0
ms_p4:sensor:, 4/3/2016 8:04:37 AM,255
ms_p4:sensor:, 4/3/2016 8:04:39 AM,0
ms_p4:sensor:, 4/3/2016 8:04:51 AM,255
ms_p4:sensor:, 4/3/2016 8:04:53 AM,0
ms_p4:sensor:, 4/3/2016 8:07:57 AM,255
ms_p4:sensor:, 4/3/2016 8:07:59 AM,0
ms_p4:sensor:, 4/3/2016 8:08:12 AM,255
ms_p4:sensor:, 4/3/2016 8:08:14 AM,0
ms_p4:sensor:, 4/3/2016 8:28:50 AM,255
ms_p4:sensor:, 4/3/2016 8:28:53 AM,0
ms_p4:sensor:, 4/3/2016 8:29:14 AM,255
ms_p4:sensor:, 4/3/2016 8:29:16 AM,0
ms_p4:sensor:, 4/3/2016 8:36:55 AM,255
ms_p4:sensor:, 4/3/2016 8:36:57 AM,0
ms_p4:sensor:, 4/3/2016 8:46:57 AM,255
ms_p4:sensor:, 4/3/2016 8:46:59 AM,0
ms_p4:sensor:, 4/3/2016 8:50:20 AM,255
ms_p4:sensor:, 4/3/2016 8:50:23 AM,0
ms_p4:sensor:, 4/3/2016 8:51:02 AM,255
ms_p4:sensor:, 4/3/2016 8:51:04 AM,0
ms_p4:sensor:, 4/3/2016 8:54:09 AM,255
ms_p4:sensor:, 4/3/2016 8:54:11 AM,0
ms_p4:sensor:, 4/3/2016 8:55:08 AM,255
ms_p4:sensor:, 4/3/2016 8:55:10 AM,0
ms_p4:sensor:, 4/3/2016 8:55:31 AM,255
ms_p4:sensor:, 4/3/2016 8:55:34 AM,0
ms_p4:sensor:, 4/3/2016 9:11:08 AM,255
ms_p4:sensor:, 4/3/2016 9:11:10 AM,0
ms_p4:sensor:, 4/3/2016 9:13:10 AM,255
ms_p4:sensor:, 4/3/2016 9:13:12 AM,0
ms_p4:sensor:, 4/3/2016 9:15:50 AM,255
ms_p4:sensor:, 4/3/2016 9:15:53 AM,0
ms_p4:sensor:, 4/3/2016 9:17:57 AM,255
ms_p4:sensor:, 4/3/2016 9:17:59 AM,0
ms_p4:sensor:, 4/3/2016 9:19:44 AM,255
ms_p4:sensor:, 4/3/2016 9:19:46 AM,0
ms_p4:sensor:, 4/3/2016 9:23:17 AM,255
ms_p4:sensor:, 4/3/2016 9:23:20 AM,0
ms_p4:sensor:, 4/3/2016 9:28:52 AM,255
ms_p4:sensor:, 4/3/2016 9:28:54 AM,0
ms_p4:sensor:, 4/3/2016 9:30:19 AM,255
ms_p4:sensor:, 4/3/2016 9:30:22 AM,0
ms_p4:sensor:, 4/3/2016 9:30:33 AM,255
ms_p4:sensor:, 4/3/2016 9:30:36 AM,0
ms_p4:sensor:, 4/3/2016 9:33:42 AM,255
ms_p4:sensor:, 4/3/2016 9:33:44 AM,0
ms_p4:sensor:, 4/3/2016 9:34:03 AM,255
ms_p4:sensor:, 4/3/2016 9:34:05 AM,0
ms_p4:sensor:, 4/3/2016 10:30:35 AM,255
ms_p4:sensor:, 4/3/2016 10:30:37 AM,0
ms_p4:sensor:, 4/3/2016 12:12:17 PM,255
ms_p4:sensor:, 4/3/2016 12:12:19 PM,0
ms_p4:sensor:, 4/3/2016 12:12:33 PM,255
ms_p4:sensor:, 4/3/2016 12:12:35 PM,0
ms_p4:sensor:, 4/3/2016 12:13:21 PM,255
ms_p4:sensor:, 4/3/2016 12:13:23 PM,0
ms_p4:sensor:, 4/3/2016 12:14:58 PM,255
ms_p4:sensor:, 4/3/2016 12:15:00 PM,0
ms_p4:sensor:, 4/3/2016 12:15:26 PM,255
ms_p4:sensor:, 4/3/2016 12:15:28 PM,0
ms_p4:sensor:, 4/3/2016 12:15:49 PM,255
ms_p4:sensor:, 4/3/2016 12:15:51 PM,0
ms_p4:sensor:, 4/3/2016 12:16:03 PM,255
ms_p4:sensor:, 4/3/2016 12:16:04 PM,0
ms_p4:sensor:, 4/3/2016 12:36:44 PM,255
ms_p4:sensor:, 4/3/2016 12:36:46 PM,0
ms_p4:sensor:, 4/3/2016 12:37:07 PM,255
ms_p4:sensor:, 4/3/2016 12:37:08 PM,0
ms_p4:sensor:, 4/3/2016 12:43:34 PM,255
ms_p4:sensor:, 4/3/2016 12:43:35 PM,0
ms_p4:sensor:, 4/3/2016 12:43:53 PM,255
ms_p4:sensor:, 4/3/2016 12:43:55 PM,0
ms_p4:sensor:, 4/3/2016 12:54:45 PM,255
ms_p4:sensor:, 4/3/2016 12:54:47 PM,0
ms_p4:sensor:, 4/3/2016 1:11:03 PM,255
ms_p4:sensor:, 4/3/2016 1:11:06 PM,0
ms_p4:sensor:, 4/3/2016 1:14:52 PM,255
ms_p4:sensor:, 4/3/2016 1:14:55 PM,0
ms_p4:sensor:, 4/3/2016 2:02:42 PM,255
ms_p4:sensor:, 4/3/2016 2:02:44 PM,0
ms_p4:sensor:, 4/3/2016 2:59:36 PM,255
ms_p4:sensor:, 4/3/2016 2:59:38 PM,0
ms_p4:sensor:, 4/3/2016 2:59:53 PM,255
ms_p4:sensor:, 4/3/2016 2:59:55 PM,0
ms_p4:sensor:, 4/3/2016 3:06:43 PM,255
ms_p4:sensor:, 4/3/2016 3:06:45 PM,0
ms_p4:sensor:, 4/3/2016 3:07:19 PM,255
ms_p4:sensor:, 4/3/2016 3:07:21 PM,0
ms_p4:sensor:, 4/3/2016 3:07:35 PM,255
ms_p4:sensor:, 4/3/2016 3:07:37 PM,0
ms_p4:sensor:, 4/3/2016 3:10:25 PM,255
ms_p4:sensor:, 4/3/2016 3:10:27 PM,0
ms_p4:sensor:, 4/3/2016 3:11:16 PM,255
ms_p4:sensor:, 4/3/2016 3:11:18 PM,0
ms_p4:sensor:, 4/3/2016 3:11:40 PM,255
